year,month,day,statefips,spend_acf,spend_aer,spend_all,spend_all_inchigh,spend_all_inclow,spend_all_incmiddle,spend_apg,spend_grf,spend_hcs,spend_tws
2020,4,15,25,-0.691,-0.783,-0.326,-0.341,-0.33,-0.296,-0.48,0.149,-0.582,-0.745
2020,4,15,26,-0.645,-0.713,-0.291,-0.356,-0.272,-0.287,-0.353,0.0927,-0.636,-0.791
2020,4,15,27,-0.669,-0.754,-0.324,-0.35,-0.291,-0.303,-0.406,0.0895,-0.449,-0.746
2020,4,15,28,-0.583,-0.815,-0.263,-0.345,-0.234,-0.307,-0.327,0.0874,-0.54,-0.715
2020,4,15,29,-0.639,-0.785,-0.319,-0.356,-0.292,-0.316,-0.44,0.0735,-0.569,-0.723
2020,4,15,30,-0.747,-0.8,-0.37,.,-0.401,-0.362,-0.426,0.117,-0.755,-0.737
2020,4,15,31,-0.573,-0.682,-0.264,-0.305,-0.25,-0.25,-0.426,0.0411,-0.307,-0.691
2020,4,15,32,-0.695,-0.793,-0.375,-0.365,-0.374,-0.38,-0.562,0.239,-0.596,-0.746
2020,4,15,33,-0.607,-0.759,-0.225,-0.265,-0.476,-0.184,-0.425,0.109,-0.606,-0.622
2020,4,15,34,-0.651,-0.588,-0.325,-0.349,-0.313,-0.286,-0.505,0.0932,-0.617,-0.74
2020,4,15,35,-0.724,-0.872,-0.371,-0.31,-0.383,-0.372,-0.479,0.197,-0.646,-0.74
2020,4,15,36,-0.68,-0.798,-0.338,-0.379,-0.307,-0.304,-0.514,0.078,-0.654,-0.74
2020,4,15,37,-0.685,-0.647,-0.342,-0.382,-0.308,-0.335,-0.503,0.0782,-0.588,-0.717
2020,4,15,38,-0.517,-0.664,-0.17,-0.198,-0.133,-0.161,-0.316,0.157,-0.262,-0.618
2020,4,15,39,-0.601,-0.807,-0.274,-0.395,-0.217,-0.276,-0.319,0.0691,-0.555,-0.745
2020,4,15,40,-0.553,-0.793,-0.253,-0.331,-0.225,-0.243,-0.397,0.0666,-0.513,-0.711
2020,4,15,41,-0.723,-0.668,-0.338,-0.38,-0.299,-0.329,-0.425,0.123,-0.595,-0.743
2020,4,15,42,-0.657,-0.727,-0.32,-0.351,-0.275,-0.324,-0.459,0.123,-0.631,-0.721
2020,4,15,44,-0.771,-0.978,-0.445,-0.35,-0.604,-0.473,-0.591,0.0369,-0.776,-0.818
2020,4,15,45,-0.602,-0.735,-0.276,-0.342,-0.238,-0.276,-0.438,0.0726,-0.481,-0.689
2020,4,15,46,-0.677,-0.657,-0.299,-0.306,-0.389,-0.28,-0.378,0.037,-0.378,-0.71
2020,4,15,47,-0.464,-0.727,-0.0829,-0.255,-0.00373,-0.13,-0.21,0.228,-0.29,-0.663
2020,4,15,48,-0.596,-0.705,-0.283,-0.332,-0.23,-0.27,-0.478,0.0902,-0.571,-0.719
2020,4,15,49,-0.612,-0.74,-0.3,-0.309,-0.244,-0.3,-0.475,0.157,-0.461,-0.691
2020,4,15,50,-0.667,-0.942,-0.309,-0.416,.,-0.271,-0.437,-0.047,-0.601,-0.732
2020,4,15,51,-0.656,-0.717,-0.327,-0.393,-0.174,-0.305,-0.478,0.0786,-0.526,-0.73
2020,4,15,53,-0.718,-0.714,-0.341,-0.371,-0.37,-0.308,-0.523,0.113,-0.5,-0.705
2020,4,15,54,-0.577,-0.834,-0.193,-0.371,-0.167,-0.202,-0.238,0.113,-0.362,-0.644
2020,4,15,55,-0.666,-0.762,-0.314,-0.357,-0.321,-0.297,-0.376,0.0677,-0.472,-0.762
2020,4,15,56,-0.582,-0.667,-0.206,-0.272,-0.162,-0.196,-0.394,0.0762,-0.388,-0.591
2020,4,16,1,-0.563,-0.707,-0.254,-0.35,-0.172,-0.295,-0.407,0.106,-0.626,-0.668
2020,4,16,2,-0.675,-0.706,-0.337,-0.343,.,-0.332,-0.43,-0.0529,-0.464,-0.705
2020,4,16,4,-0.64,-0.678,-0.319,-0.35,-0.315,-0.301,-0.47,0.0427,-0.529,-0.702
2020,4,16,5,-0.469,-0.722,-0.0761,-0.247,-0.0646,-0.0722,-0.231,0.239,-0.392,-0.697
2020,4,16,6,-0.705,-0.761,-0.384,-0.395,-0.387,-0.362,-0.534,0.107,-0.582,-0.767
2020,4,16,8,-0.68,-0.71,-0.363,-0.386,-0.287,-0.354,-0.465,0.0535,-0.544,-0.768
2020,4,16,9,-0.734,-0.755,-0.369,-0.373,-0.36,-0.364,-0.505,0.153,-0.579,-0.757
2020,4,16,10,-0.694,-0.87,-0.374,-0.356,-0.315,-0.384,-0.439,0.1,-0.574,-0.675
2020,4,16,11,-0.737,-0.727,-0.388,-0.423,-0.213,-0.358,-0.455,0.187,-0.475,-0.876
2020,4,16,12,-0.584,-0.679,-0.233,-0.327,-0.16,-0.237,-0.411,0.113,-0.526,-0.701
2020,4,16,13,-0.623,-0.696,-0.309,-0.369,-0.224,-0.305,-0.444,0.0894,-0.578,-0.735
2020,4,16,15,-0.557,-0.785,-0.214,-0.22,-0.124,-0.211,-0.303,0.185,-0.529,-0.653
2020,4,16,16,-0.582,-0.733,-0.207,-0.358,-0.135,-0.212,-0.32,0.102,-0.351,-0.592
2020,4,16,17,-0.629,-0.782,-0.288,-0.356,-0.2,-0.268,-0.377,0.118,-0.535,-0.731
2020,4,16,18,-0.578,-0.872,-0.215,-0.176,-0.163,-0.238,-0.301,0.088,-0.394,-0.729
2020,4,16,19,-0.682,-0.671,-0.328,-0.374,-0.257,-0.32,-0.432,0.0807,-0.596,-0.743
2020,4,16,20,-0.577,-0.832,-0.241,-0.308,-0.273,-0.216,-0.286,0.0357,-0.307,-0.716
2020,4,16,21,-0.509,-0.74,-0.181,-0.3,-0.153,-0.186,-0.338,0.121,-0.465,-0.699
2020,4,16,22,-0.597,-0.737,-0.263,-0.349,-0.281,-0.242,-0.392,0.0732,-0.616,-0.648
2020,4,16,23,-0.632,-0.857,-0.181,-0.285,-0.138,-0.187,-0.301,0.022,-0.432,-0.603
2020,4,16,24,-0.643,-0.751,-0.347,-0.398,-0.122,-0.312,-0.444,0.0476,-0.602,-0.763
2020,4,16,25,-0.689,-0.777,-0.318,-0.335,-0.311,-0.286,-0.465,0.132,-0.538,-0.742
2020,4,16,26,-0.631,-0.69,-0.26,-0.332,-0.23,-0.26,-0.31,0.0841,-0.559,-0.791
2020,4,16,27,-0.668,-0.742,-0.319,-0.35,-0.272,-0.292,-0.401,0.0893,-0.449,-0.742
2020,4,16,28,-0.574,-0.797,-0.234,-0.307,-0.201,-0.291,-0.28,0.112,-0.529,-0.706
2020,4,16,29,-0.633,-0.738,-0.309,-0.359,-0.272,-0.305,-0.428,0.0656,-0.551,-0.72
2020,4,16,30,-0.749,-0.813,-0.371,.,-0.398,-0.364,-0.431,0.0901,-0.718,-0.744
2020,4,16,31,-0.569,-0.683,-0.252,-0.307,-0.223,-0.235,-0.418,0.0293,-0.253,-0.696
2020,4,16,32,-0.7,-0.805,-0.37,-0.366,-0.359,-0.376,-0.554,0.231,-0.58,-0.753
2020,4,16,33,-0.603,-0.727,-0.204,-0.244,-0.463,-0.164,-0.397,0.0986,-0.579,-0.603
2020,4,16,34,-0.65,-0.608,-0.315,-0.344,-0.287,-0.269,-0.494,0.0848,-0.598,-0.736
2020,4,16,35,-0.729,-0.876,-0.378,-0.308,-0.391,-0.38,-0.478,0.171,-0.652,-0.739
2020,4,16,36,-0.681,-0.792,-0.331,-0.379,-0.292,-0.291,-0.502,0.0704,-0.632,-0.739
2020,4,16,37,-0.689,-0.668,-0.346,-0.396,-0.309,-0.335,-0.5,0.0664,-0.577,-0.713
2020,4,16,38,-0.509,-0.632,-0.143,-0.182,-0.096,-0.131,-0.277,0.158,-0.213,-0.613
2020,4,16,39,-0.593,-0.804,-0.252,-0.392,-0.199,-0.249,-0.288,0.0671,-0.516,-0.747
2020,4,16,40,-0.541,-0.79,-0.229,-0.301,-0.198,-0.224,-0.368,0.0892,-0.444,-0.714
2020,4,16,41,-0.719,-0.654,-0.336,-0.38,-0.297,-0.326,-0.421,0.113,-0.605,-0.733
2020,4,16,42,-0.652,-0.729,-0.306,-0.351,-0.245,-0.31,-0.438,0.11,-0.627,-0.712
2020,4,16,44,-0.766,-0.98,-0.449,-0.377,-0.592,-0.463,-0.597,0.0302,-0.794,-0.809
2020,4,16,45,-0.598,-0.74,-0.26,-0.347,-0.212,-0.259,-0.434,0.0776,-0.447,-0.683
2020,4,16,46,-0.677,-0.661,-0.3,-0.305,-0.407,-0.279,-0.379,0.063,-0.358,-0.721
2020,4,16,47,-0.447,-0.691,-0.0508,-0.251,0.0397,-0.104,-0.168,0.253,-0.285,-0.659
2020,4,16,48,-0.588,-0.7,-0.275,-0.335,-0.206,-0.258,-0.467,0.0835,-0.562,-0.71
2020,4,16,49,-0.609,-0.751,-0.298,-0.318,-0.264,-0.288,-0.471,0.132,-0.464,-0.68
2020,4,16,50,-0.656,-0.94,-0.283,-0.404,.,-0.242,-0.399,-0.0651,-0.614,-0.711
2020,4,16,51,-0.655,-0.711,-0.313,-0.392,-0.13,-0.286,-0.46,0.0831,-0.517,-0.732
2020,4,16,53,-0.714,-0.713,-0.334,-0.363,-0.357,-0.301,-0.503,0.11,-0.471,-0.708
2020,4,16,54,-0.561,-0.819,-0.152,-0.343,-0.128,-0.158,-0.187,0.128,-0.318,-0.633
2020,4,16,55,-0.658,-0.735,-0.299,-0.341,-0.304,-0.283,-0.352,0.0601,-0.45,-0.732
2020,4,16,56,-0.576,-0.717,-0.188,-0.27,-0.137,-0.176,-0.383,0.0847,-0.372,-0.603
2020,4,17,1,-0.547,-0.71,-0.24,-0.346,-0.149,-0.287,-0.408,0.0798,-0.584,-0.671
2020,4,17,2,-0.656,-0.656,-0.33,-0.329,.,-0.342,-0.418,-0.0456,-0.511,-0.714
2020,4,17,4,-0.638,-0.685,-0.315,-0.348,-0.302,-0.3,-0.471,0.0137,-0.522,-0.7
2020,4,17,5,-0.449,-0.736,-0.0691,-0.243,-0.057,-0.0651,-0.226,0.207,-0.407,-0.701
2020,4,17,6,-0.702,-0.762,-0.384,-0.397,-0.382,-0.36,-0.536,0.079,-0.579,-0.764
2020,4,17,8,-0.684,-0.733,-0.367,-0.393,-0.287,-0.355,-0.475,0.0222,-0.546,-0.77
